iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.17942978571083407,0.003636396212,7,7,100,62,0.123189,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.195978, 0.15444, 0.079818, 0.128534, 0.055031, 0.086267, 0.299933]","[0, 4, 7, 15, 18, 26, 30]"
1,iDR,True,0.17756475111694656,0.0035998122470000003,7,7,100,67,0.118647,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.190271, 0.149943, 0.077494, 0.124791, 0.053428, 0.083755, 0.320319]","[0, 4, 7, 15, 18, 26, 30]"
2,iDR,True,0.1765334644725894,0.0035892619420000004,7,7,100,59,0.134552,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.191757, 0.151114, 0.070289, 0.125765, 0.053845, 0.084409, 0.32282]","[0, 4, 7, 15, 18, 26, 30]"
3,iDR,True,0.17584597923357898,0.003633851569,7,7,100,50,0.121149,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.175956, 0.154069, 0.071663, 0.128224, 0.054898, 0.086059, 0.329132]","[0, 4, 7, 15, 18, 26, 30]"
4,TID,True,0.17343207869518554,0.0038019951226,7,7,100,64,0.167731,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.1583604, 0.1716646, 0.071663, 0.128224, 0.054898, 0.086059, 0.329132]","[0, 4, 7, 15, 18, 26, 30]"
5,TID,True,0.1719628707671724,0.0037835777316,7,7,100,65,0.166457,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.1583604, 0.1716646, 0.0644967, 0.128224, 0.054898, 0.086059, 0.3362983]","[0, 4, 7, 15, 18, 26, 30]"
6,idID,True,0.16715980520049448,0.0037041428300000007,7,7,100,65,0.136328,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.165805, 0.179734, 0.067529, 0.01047, 0.134251, 0.090104, 0.352107]","[0, 4, 7, 12, 15, 26, 30]"
7,iDR,True,0.16543554705300545,0.003830579661,7,7,100,74,0.125036,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.162878, 0.194217, 0.066337, 0.010285, 0.131881, 0.088513, 0.34589]","[0, 4, 7, 12, 15, 26, 30]"
8,idID,True,0.14731125472117415,0.004326867742,7,7,100,71,0.139689,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.229267, 0.078309, 0.012141, 0.155681, 0.011805, 0.104487, 0.408311]","[4, 7, 12, 15, 19, 26, 30]"
9,iDR,True,0.14550536538622094,0.0043378598420000004,7,7,100,73,0.13435,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.231688, 0.079136, 0.012269, 0.157325, 0.01193, 0.095031, 0.412622]","[4, 7, 12, 15, 19, 26, 30]"
10,TID,True,0.14369824215648697,0.00431752189,7,7,100,61,0.122427,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.231688, 0.07122239999999999, 0.012269, 0.157325, 0.01193, 0.095031, 0.4205356]","[4, 7, 12, 15, 19, 26, 30]"
11,idID,True,0.14268806037551002,0.004384277127000001,7,7,100,51,0.144962,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.235391, 0.072361, 0.012465, 0.143856, 0.012121, 0.09655, 0.427257]","[4, 7, 12, 15, 19, 26, 30]"
12,iDR,True,0.14140856612697775,0.004380147071,7,7,100,58,0.134021,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.237106, 0.0656, 0.012556, 0.144904, 0.012209, 0.097254, 0.430371]","[4, 7, 12, 15, 19, 26, 30]"
13,iDR,True,0.1396793711089834,0.004530347194999999,7,7,100,48,0.125114,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.254776, 0.064081, 0.012265, 0.141548, 0.011926, 0.095001, 0.420403]","[4, 7, 12, 15, 19, 26, 30]"
14,TID,True,0.138031075448396,0.0045682511065,7,7,100,56,0.156083,100,100,0.1,0.0035,1,2,15,best,8,random,bench_local,"[0.26118410000000003, 0.0576729, 0.012265, 0.141548, 0.011926, 0.095001, 0.420403]","[4, 7, 12, 15, 19, 26, 30]"
