iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.05394972131183864,0.05394972131183864,0.001806517563,[0.021075 0.012873 0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.046515 0.047537 0.       0.       0.047916 0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.012066 0.       0.       0.019174 0.04872  0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
1,0.048765423962937066,0.048765423962937066,0.001742010624,[0.012873 0.       0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.046515 0.047537 0.       0.       0.047916 0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.012066 0.       0.       0.019174 0.04872  0.      ],[1. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
2,0.039770725567961164,0.039770725567961164,0.001715277741,[0.       0.       0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.046515 0.047537 0.       0.       0.012873 0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.012066 0.       0.       0.019174 0.04872  0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
3,0.03232383189109167,0.03232383189109167,0.001502803842,[0.       0.       0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.012066 0.047537 0.       0.       0.012873 0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.       0.       0.       0.019174 0.04872  0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
4,0.028937735540948716,0.028937735540948716,0.0014072923319999998,[0.       0.       0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.047537 0.       0.       0.012873 0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.       0.       0.       0.012066 0.04872  0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
5,0.02720395007559624,0.02720395007559624,0.0014083564649999998,[0.       0.       0.       0.039343 0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.047537 0.       0.       0.       0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.       0.       0.       0.012873 0.04872  0.      ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
6,0.02603576870676056,0.02603576870676056,0.0013826615516999998,[0.        0.        0.        0.0275401 0.032712  0.        0.        0.017677  0.        0.028297  0.        0.018141  0.        0.047537  0.        0.        0.        0.        0.        0.        0.        0.041265  0.038796  0.        0.        0.        0.        0.0118029 0.012873  0.04872   0.       ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
7,0.022186834103697935,0.022186834103697935,0.0012840129134999998,[0.        0.        0.        0.0118029 0.032712  0.        0.        0.017677  0.        0.028297  0.        0.018141  0.        0.047537  0.        0.        0.        0.        0.        0.        0.        0.041265  0.038796  0.        0.        0.        0.        0.        0.012873  0.04872   0.       ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
8,0.020924318009219834,0.020924318009219834,0.0012325106724999997,[0.        0.        0.        0.0118029 0.032712  0.        0.        0.017677  0.        0.028297  0.        0.018141  0.        0.047537  0.        0.        0.        0.        0.        0.        0.        0.041265  0.038796  0.        0.        0.        0.        0.01      0.        0.04872   0.       ],[0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
9,0.01964391839935352,0.01964391839935352,0.0012271505789999998,[0.       0.       0.       0.       0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.047537 0.       0.       0.       0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.01     0.       0.01     0.       0.04872  0.      ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
10,0.013870035089052721,0.013870035089052721,0.0011020516189999999,[0.       0.       0.       0.       0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.047537 0.       0.       0.       0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.       0.       0.01     0.       0.01     0.      ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
11,0.009025827847065172,0.009025827847065172,0.000941961865,[0.       0.       0.       0.       0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.041265 0.038796 0.       0.       0.       0.       0.       0.       0.01     0.      ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0.],500,100,0.3,0.0005,1,16,random,18,random
12,0.005312104225458863,0.005312104225458863,0.0007879576889999999,[0.       0.       0.       0.       0.032712 0.       0.       0.017677 0.       0.028297 0.       0.018141 0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.041265 0.01     0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
13,0.003870538373235683,0.003870538373235683,0.0007135365389999999,[0.       0.       0.       0.       0.032712 0.       0.       0.01     0.       0.028297 0.       0.018141 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.041265 0.01     0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
14,0.001793427452661403,0.001793427452661403,0.0006052896039999999,[0.       0.       0.       0.       0.032712 0.       0.       0.       0.       0.028297 0.       0.018141 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.01     0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
15,0.00076068395231076,0.00076068395231076,0.000500435362,[0.       0.       0.       0.       0.032712 0.       0.       0.       0.       0.01     0.       0.018141 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
16,0.000676015702386646,0.000676015702386646,0.0005312551068999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.01      0.        0.0126987 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
17,0.0005550593819536459,0.0005550593819536459,0.0005473251068999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.        0.0126987 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.01      0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
18,0.000304111041287,0.000304111041287,0.0005046464695,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
19,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
20,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
21,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
22,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
23,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
24,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
25,0.000285209493038,0.000285209493038,0.0005067864694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.3,0.0005,1,16,random,18,random
26,0.000282584741001,0.000282584741001,0.0005096564694999999,[0.        0.        0.        0.        0.0381543 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.01      0.        0.        0.01     ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0005,1,16,random,18,random
