iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21928430359610757,0.21928430359610757,0.0029476949329999996,[0.022048 0.       0.056385 0.014836 0.       0.       0.05664  0.       0.       0.01461  0.074191 0.044653 0.       0.057291 0.087297 0.       0.066841 0.057397 0.       0.046927 0.       0.042863 0.       0.       0.029433 0.102348 0.       0.107955 0.059509 0.058776 0.      ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
1,0.214770694317589,0.214770694317589,0.0030036175759999995,[0.022048  0.        0.0394695 0.014836  0.        0.        0.05664   0.        0.        0.01461   0.074191  0.044653  0.        0.057291  0.087297  0.        0.066841  0.057397  0.        0.046927  0.        0.042863  0.        0.        0.029433  0.1192635 0.        0.107955  0.059509  0.058776  0.       ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
2,0.208631683008249,0.208631683008249,0.003065425272,[0.021286 0.       0.038106 0.014324 0.       0.       0.054683 0.       0.       0.014105 0.071628 0.043111 0.       0.055312 0.084281 0.       0.064532 0.055414 0.       0.045306 0.       0.041382 0.       0.       0.028416 0.149687 0.       0.104226 0.057453 0.056746 0.      ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
3,0.1816509253877746,0.1816509253877746,0.0030062663279999996,[0.021286 0.       0.038106 0.014324 0.       0.       0.054683 0.       0.       0.       0.071628 0.043111 0.       0.055312 0.084281 0.       0.014105 0.055414 0.       0.045306 0.       0.041382 0.       0.       0.028416 0.149687 0.       0.104226 0.057453 0.056746 0.      ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
4,0.1562867929649157,0.1562867929649157,0.002897029386,[0.021286 0.       0.038106 0.014324 0.       0.       0.014105 0.       0.       0.       0.071628 0.043111 0.       0.055312 0.084281 0.       0.       0.055414 0.       0.045306 0.       0.041382 0.       0.       0.028416 0.149687 0.       0.104226 0.057453 0.056746 0.      ],[1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
5,0.13180739644336598,0.13180739644336598,0.0026497381179999995,[0.021286 0.       0.038106 0.014324 0.       0.       0.       0.       0.       0.       0.071628 0.043111 0.       0.055312 0.084281 0.       0.       0.055414 0.       0.045306 0.       0.041382 0.       0.       0.028416 0.149687 0.       0.014105 0.057453 0.056746 0.      ],[1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
6,0.12829561061978564,0.12829561061978564,0.0026688373516,[0.021286  0.        0.038106  0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.043111  0.        0.0387184 0.084281  0.        0.        0.055414  0.        0.045306  0.        0.041382  0.        0.        0.028416  0.1662806 0.        0.014105  0.057453  0.056746  0.       ],[1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
7,0.1159262337750292,0.1159262337750292,0.0026001703746,[0.021286  0.        0.014105  0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.043111  0.        0.0387184 0.084281  0.        0.        0.055414  0.        0.045306  0.        0.041382  0.        0.        0.028416  0.1662806 0.        0.        0.057453  0.056746  0.       ],[1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
8,0.11324887637179994,0.11324887637179994,0.0025820162396,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.043111  0.        0.0387184 0.084281  0.        0.01      0.055414  0.        0.045306  0.        0.041382  0.        0.        0.028416  0.1662806 0.        0.        0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
9,0.098511890186176,0.098511890186176,0.0024069528176,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.01      0.        0.0387184 0.084281  0.        0.        0.055414  0.        0.045306  0.        0.041382  0.        0.        0.028416  0.1662806 0.        0.        0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
10,0.09623904990376324,0.09623904990376324,0.0024393035108,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.01      0.        0.0387184 0.084281  0.        0.        0.0387898 0.        0.045306  0.        0.041382  0.        0.        0.028416  0.1662806 0.        0.0166242 0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
11,0.08619793876789739,0.08619793876789739,0.0023377444708000002,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.        0.        0.0387184 0.084281  0.        0.        0.0387898 0.        0.045306  0.        0.041382  0.        0.        0.01      0.1662806 0.        0.0166242 0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
12,0.06001731985081008,0.06001731985081008,0.001561791555,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.        0.        0.0387184 0.084281  0.        0.        0.0387898 0.        0.045306  0.        0.041382  0.        0.        0.        0.01      0.        0.0166242 0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
13,0.04915223873773192,0.04915223873773192,0.0013443574489999997,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.        0.        0.0387184 0.084281  0.        0.        0.0387898 0.        0.01      0.        0.041382  0.        0.        0.        0.        0.        0.0166242 0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
14,0.04754763338747433,0.04754763338747433,0.0013500557504,[0.021286  0.        0.        0.014324  0.        0.        0.        0.        0.        0.        0.071628  0.        0.        0.0387184 0.084281  0.        0.        0.0387898 0.        0.01      0.        0.0289674 0.        0.        0.        0.        0.        0.0290388 0.057453  0.056746  0.       ],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1. 0.],500,100,0.3,0.0005,1,18,iDR,25,random
