iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.12435277835160613,0.12435277835160613,0.006963643959999998,[0.053762 0.041008 0.01032  0.       0.521183 0.       0.       0.024329 0.       0.       0.       0.022281 0.       0.       0.052478 0.035261 0.       0.       0.015097 0.       0.       0.       0.       0.053531 0.       0.       0.023665 0.       0.       0.026836 0.0748  ],[1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1.],500,100,0.3,0.0045,1,14,iDR,8,random
1,0.12131895951404408,0.12131895951404408,0.006941019846399998,[0.053762  0.0287056 0.01032   0.        0.521183  0.        0.        0.024329  0.        0.        0.        0.022281  0.        0.        0.052478  0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.053531  0.        0.        0.023665  0.0123024 0.        0.026836  0.0748   ],[1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1.],500,100,0.3,0.0045,1,14,iDR,8,random
2,0.11091509547695326,0.11091509547695326,0.006856329456399998,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.01032   0.        0.        0.        0.022281  0.        0.        0.052478  0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.053531  0.        0.        0.023665  0.0123024 0.        0.026836  0.0748   ],[1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1.],500,100,0.3,0.0045,1,14,iDR,8,random
3,0.08848567071237146,0.08848567071237146,0.0066517830564,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.022281  0.        0.        0.052478  0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.053531  0.        0.        0.023665  0.0123024 0.        0.026836  0.01032  ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 1.],500,100,0.3,0.0045,1,14,iDR,8,random
4,0.07091545956429265,0.07091545956429265,0.006461204794399999,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.022281  0.        0.        0.052478  0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.01032   0.        0.        0.023665  0.0123024 0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
5,0.06270526312386757,0.06270526312386757,0.006359334232399999,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.01032   0.        0.        0.052478  0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.        0.        0.        0.023665  0.0123024 0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
6,0.046949282383656435,0.046949282383656435,0.006138703912399999,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01032   0.035261  0.        0.        0.015097  0.        0.        0.        0.        0.        0.        0.        0.023665  0.0123024 0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
7,0.0441892782527188,0.0441892782527188,0.006095146288799999,[0.053762  0.0287056 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01032   0.035261  0.        0.        0.0123024 0.        0.        0.        0.        0.        0.        0.        0.023665  0.        0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
8,0.0342687412116405,0.0342687412116405,0.005961501216799999,[0.053762  0.0123024 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01032   0.035261  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.023665  0.        0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
9,0.02676499612731163,0.02676499612731163,0.005917117335799999,[0.053762  0.0123024 0.        0.        0.521183  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01032   0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.023665  0.        0.        0.026836  0.       ],[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],500,100,0.3,0.0045,1,14,iDR,8,random
