iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.01519,1000,100,0.01,0.01,1,10,10,iDR,7,best
1,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015218,1000,100,0.01,0.01,1,10,10,iDR,7,best
2,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015064,1000,100,0.01,0.01,1,10,10,iDR,7,best
3,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.01513,1000,100,0.01,0.01,1,10,10,iDR,7,best
4,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015087,1000,100,0.01,0.01,1,10,10,iDR,7,best
5,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015144,1000,100,0.01,0.01,1,10,10,iDR,7,best
6,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015087,1000,100,0.01,0.01,1,10,10,iDR,7,best
7,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015099,1000,100,0.01,0.01,1,10,10,iDR,7,best
8,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015056,1000,100,0.01,0.01,1,10,10,iDR,7,best
9,iDR,False,0.23947770762847667,0.003584453957778073,10,"[0.04087197 0.10379192 0.02436503 0.09494497 0.15623219 0.08122444
 0.16319996 0.11542681 0.0906833  0.12925942]",[ 1  2  5  9 11 16 18 26 28 30],100,0,0.015119,1000,100,0.01,0.01,1,10,10,iDR,7,best
