iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.20761952653945592,0.20761952653945592,0.003746906052,[0.030241 0.042618 0.011683 0.031723 0.05677  0.       0.058582 0.059329 0.052583 0.028413 0.028285 0.052011 0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.010734 0.039393 0.011792 0.       0.       0.048602 0.       0.041671 0.029148 0.055856 0.       0.02132  0.      ],[1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
1,0.1970190821441809,0.1970190821441809,0.0036960901400000003,[0.030241 0.042618 0.011683 0.031723 0.05677  0.       0.058582 0.059329 0.052583 0.028413 0.028285 0.052011 0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.010734 0.039393 0.       0.       0.       0.048602 0.       0.041671 0.029148 0.055856 0.       0.011792 0.      ],[1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
2,0.17188807474291856,0.17188807474291856,0.0034689312630000004,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.058582 0.059329 0.052583 0.028413 0.028285 0.011683 0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.010734 0.039393 0.       0.       0.       0.048602 0.       0.041671 0.029148 0.055856 0.       0.011792 0.      ],[1. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
3,0.1450375205463132,0.1450375205463132,0.0032879877550000005,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.010734 0.059329 0.052583 0.028413 0.028285 0.011683 0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.029148 0.055856 0.       0.011792 0.      ],[1. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
4,0.13072361071629923,0.13072361071629923,0.0031546485230000004,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.       0.059329 0.052583 0.028413 0.028285 0.011683 0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.029148 0.010734 0.       0.011792 0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
5,0.12586621317317798,0.12586621317317798,0.0030936563200000006,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.       0.059329 0.052583 0.028413 0.028285 0.       0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.029148 0.010734 0.       0.011683 0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
6,0.116233194266613,0.116233194266613,0.0030080518240000005,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.       0.059329 0.052583 0.028413 0.028285 0.       0.052763 0.045887 0.037064 0.015122 0.054725 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.010734 0.       0.       0.011683 0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
7,0.09864662650590916,0.09864662650590916,0.0027841117190000003,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.       0.059329 0.052583 0.028413 0.028285 0.       0.010734 0.045887 0.037064 0.015122 0.054725 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.       0.       0.       0.011683 0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0.],500,100,0.3,0.0015,1,27,idID,9,random
8,0.0842420558253068,0.0842420558253068,0.0027486896560000003,[0.030241 0.042618 0.       0.031723 0.05677  0.       0.       0.059329 0.052583 0.028413 0.028285 0.       0.010734 0.045887 0.037064 0.015122 0.011683 0.026615 0.       0.039393 0.       0.       0.       0.048602 0.       0.041671 0.       0.       0.       0.       0.      ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0015,1,27,idID,9,random
9,0.0820600140179964,0.0820600140179964,0.0028510892098,[0.030241  0.042618  0.        0.031723  0.0713506 0.        0.        0.059329  0.052583  0.028413  0.028285  0.        0.010734  0.045887  0.037064  0.015122  0.011683  0.026615  0.        0.039393  0.        0.        0.        0.0340214 0.        0.041671  0.        0.        0.        0.        0.       ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0015,1,27,idID,9,random
10,0.07009415746400824,0.07009415746400824,0.0025567911038,[0.030241  0.042618  0.        0.031723  0.0713506 0.        0.        0.059329  0.011683  0.028413  0.028285  0.        0.010734  0.045887  0.037064  0.015122  0.        0.026615  0.        0.039393  0.        0.        0.        0.0340214 0.        0.041671  0.        0.        0.        0.        0.       ],[1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],500,100,0.3,0.0015,1,27,idID,9,random
