iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.23569114581827666,0.23569114581827666,0.0038428504711000002,[0.        0.        0.        0.017412  0.        0.0720349 0.        0.015631  0.035004  0.112823  0.        0.079306  0.083644  0.        0.        0.        0.        0.        0.        0.        0.069865  0.        0.087096  0.0748048 0.        0.0669972 0.03287   0.1029611 0.074586  0.        0.074964 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
1,0.2283483954700746,0.2283483954700746,0.0041027608162,[0.        0.        0.        0.017412  0.0338469 0.0720349 0.        0.015631  0.035004  0.0789761 0.        0.079306  0.083644  0.        0.        0.        0.        0.        0.        0.        0.069865  0.        0.087096  0.0748048 0.        0.0669972 0.03287   0.1029611 0.074586  0.        0.074964 ],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
2,0.22267792982795162,0.22267792982795162,0.0040951944367,[0.        0.        0.        0.017412  0.0338469 0.0720349 0.        0.015631  0.035004  0.0789761 0.        0.079306  0.083644  0.        0.        0.        0.        0.        0.        0.        0.0489055 0.        0.087096  0.0748048 0.        0.0669972 0.03287   0.1239206 0.074586  0.        0.074964 ],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
3,0.2160008081685088,0.2160008081685088,0.004032218226000001,[0.       0.       0.       0.016788 0.032634 0.069453 0.       0.015071 0.033749 0.076145 0.       0.076463 0.080646 0.       0.       0.       0.       0.       0.       0.       0.047153 0.       0.083974 0.072124 0.       0.064596 0.031692 0.155323 0.071913 0.       0.072277],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
4,0.20787583909439838,0.20787583909439838,0.003956784837,[0.       0.       0.       0.016041 0.031181 0.066361 0.       0.0144   0.032246 0.072755 0.       0.073059 0.077055 0.       0.       0.       0.       0.       0.       0.       0.045054 0.       0.080235 0.068913 0.       0.06172  0.030281 0.19293  0.068711 0.       0.069059],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
5,0.19815780786100462,0.19815780786100462,0.003868216011,[0.       0.       0.       0.015163 0.029475 0.06273  0.       0.013612 0.030482 0.068774 0.       0.069062 0.072839 0.       0.       0.       0.       0.       0.       0.       0.042589 0.       0.075845 0.065143 0.       0.058343 0.028624 0.237086 0.064952 0.       0.065281],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
6,0.164738564870153,0.164738564870153,0.0036028545089999997,[0.       0.       0.       0.015163 0.029475 0.06273  0.       0.       0.030482 0.068774 0.       0.069062 0.072839 0.       0.       0.       0.       0.       0.       0.       0.042589 0.       0.075845 0.013612 0.       0.058343 0.028624 0.237086 0.064952 0.       0.065281],[0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
7,0.13063155557381004,0.13063155557381004,0.0032608003569999998,[0.       0.       0.       0.015163 0.029475 0.06273  0.       0.       0.030482 0.068774 0.       0.069062 0.072839 0.       0.       0.       0.       0.       0.       0.       0.042589 0.       0.013612 0.       0.       0.058343 0.028624 0.237086 0.064952 0.       0.065281],[0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
8,0.12753311615358887,0.12753311615358887,0.0033781297888000003,[0.        0.        0.        0.015163  0.0501936 0.06273   0.        0.        0.030482  0.068774  0.        0.0483434 0.072839  0.        0.        0.        0.        0.        0.        0.        0.042589  0.        0.013612  0.        0.        0.058343  0.028624  0.237086  0.064952  0.        0.065281 ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 0. 1.],500,100,0.3,0.002,1,15,best,26,best
9,0.12522955860334872,0.12522955860334872,0.0033346823167999997,[0.        0.        0.        0.015163  0.0501936 0.06273   0.        0.        0.030482  0.068774  0.        0.0483434 0.072839  0.        0.        0.        0.        0.        0.        0.        0.042589  0.        0.        0.        0.        0.058343  0.028624  0.237086  0.064952  0.01      0.065281 ],[0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.],500,100,0.3,0.002,1,15,best,26,best
