iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.14395999866940157,0.14395999866940157,0.0045057372449999996,[0.       0.       0.074152 0.063729 0.       0.027483 0.075465 0.01114  0.       0.014155 0.       0.       0.048621 0.       0.       0.       0.016482 0.       0.668774 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
1,0.13655088218478986,0.13655088218478986,0.004555144441,[0.       0.       0.069504 0.059734 0.       0.02576  0.070734 0.010442 0.       0.013268 0.       0.       0.045573 0.       0.       0.       0.015449 0.       0.689536 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
2,0.12940315644483974,0.12940315644483974,0.004494452905000001,[0.       0.       0.069504 0.059734 0.       0.02576  0.070734 0.       0.       0.010442 0.       0.       0.045573 0.       0.       0.       0.015449 0.       0.689536 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
3,0.11560915652464682,0.11560915652464682,0.004434240331000001,[0.       0.       0.069504 0.059734 0.       0.010442 0.070734 0.       0.       0.       0.       0.       0.045573 0.       0.       0.       0.015449 0.       0.689536 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
4,0.11299267159703566,0.11299267159703566,0.004453338511,[0.        0.        0.069504  0.059734  0.        0.010442  0.0636606 0.        0.        0.        0.        0.        0.045573  0.        0.        0.        0.015449  0.        0.6966094 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
5,0.10990497409333767,0.10990497409333767,0.0044583510330000005,[0.        0.        0.069504  0.059734  0.        0.        0.0636606 0.        0.        0.        0.        0.        0.045573  0.        0.        0.        0.015449  0.        0.6966094 0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.       ],[0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
6,0.10552448403371531,0.10552448403371531,0.0044334344150000005,[0.        0.        0.069504  0.059734  0.        0.        0.0636606 0.        0.        0.        0.        0.        0.045573  0.        0.        0.        0.01      0.        0.6966094 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
7,0.07324119769134939,0.07324119769134939,0.004342131967,[0.        0.        0.01      0.059734  0.        0.        0.0636606 0.        0.        0.        0.        0.        0.045573  0.        0.        0.        0.        0.        0.6966094 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
8,0.07167625178452884,0.07167625178452884,0.0043458005935,[0.        0.        0.01      0.059734  0.        0.        0.0636606 0.        0.        0.        0.        0.        0.0410157 0.        0.        0.        0.        0.        0.7011667 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
9,0.04302421209143189,0.04302421209143189,0.0041917349971,[0.        0.        0.        0.059734  0.        0.        0.01      0.        0.        0.        0.        0.        0.0410157 0.        0.        0.        0.        0.        0.7011667 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
10,0.02628852860243934,0.02628852860243934,0.0040265655198,[0.        0.        0.        0.059734  0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.7011667 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
11,0.02420567013888934,0.02420567013888934,0.0040296055198,[0.        0.        0.        0.059734  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.7011667 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
12,0.022139638760588904,0.022139638760588904,0.0040342587984,[0.        0.        0.        0.0537606 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.7071401 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,9,best,84,first
