iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.07045533744492029,0.07045533744492029,0.002701046092,[0.       0.       0.       0.       0.       0.       0.       0.       0.036963 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.02702  0.       0.       0.031336 0.       0.       0.       0.       0.503295 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021113 0.030941 0.       0.       0.       0.       0.       0.       0.       0.       0.259089 0.026145 0.       0.028632 0.       0.       0.       0.       0.       0.       0.       0.014412 0.021054 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
1,0.06850011970736665,0.06850011970736665,0.0027237043650000002,[0.       0.       0.       0.       0.       0.       0.       0.       0.035192 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.025725 0.       0.       0.029834 0.       0.       0.       0.       0.527096 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020101 0.029458 0.       0.       0.       0.       0.       0.       0.       0.       0.246674 0.024892 0.       0.02726  0.       0.       0.       0.       0.       0.       0.       0.013721 0.020045 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
2,0.06641364042312937,0.06641364042312937,0.002746257861,[0.       0.       0.       0.       0.       0.       0.       0.       0.03343  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024437 0.       0.       0.02834  0.       0.       0.       0.       0.550776 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019095 0.027983 0.       0.       0.       0.       0.       0.       0.       0.       0.234323 0.023646 0.       0.025895 0.       0.       0.       0.       0.       0.       0.       0.013034 0.019041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
3,0.06420762004276123,0.06420762004276123,0.002768588755000001,[0.       0.       0.       0.       0.       0.       0.       0.       0.031685 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023161 0.       0.       0.026861 0.       0.       0.       0.       0.574227 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.018098 0.026522 0.       0.       0.       0.       0.       0.       0.       0.       0.222091 0.022412 0.       0.024543 0.       0.       0.       0.       0.       0.       0.       0.012354 0.018047 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
4,0.061896113320099914,0.061896113320099914,0.002790598501,[0.       0.       0.       0.       0.       0.       0.       0.       0.029964 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.021903 0.       0.       0.025402 0.       0.       0.       0.       0.597348 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017115 0.025082 0.       0.       0.       0.       0.       0.       0.       0.       0.21003  0.021195 0.       0.02321  0.       0.       0.       0.       0.       0.       0.       0.011683 0.017067 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
5,0.059495866806424276,0.059495866806424276,0.002812207503,[0.       0.       0.       0.       0.       0.       0.       0.       0.028275 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020668 0.       0.       0.02397  0.       0.       0.       0.       0.620045 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01615  0.023668 0.       0.       0.       0.       0.       0.       0.       0.       0.198191 0.02     0.       0.021902 0.       0.       0.       0.       0.       0.       0.       0.011024 0.016105 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
6,0.05702439245762499,0.05702439245762499,0.0028333324159999997,[0.       0.       0.       0.       0.       0.       0.       0.       0.026624 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019461 0.       0.       0.022571 0.       0.       0.       0.       0.64223  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015207 0.022286 0.       0.       0.       0.       0.       0.       0.       0.       0.18662  0.018832 0.       0.020623 0.       0.       0.       0.       0.       0.       0.       0.01038  0.015165 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
7,0.05598803118589366,0.05598803118589366,0.0028611962270000007,[0.       0.       0.       0.       0.       0.       0.       0.       0.02713  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019831 0.       0.       0.023    0.       0.       0.       0.       0.654444 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015496 0.02271  0.       0.       0.       0.       0.       0.       0.       0.       0.171152 0.01919  0.       0.021015 0.       0.       0.       0.       0.       0.       0.       0.010577 0.015453 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
8,0.054950037306219744,0.054950037306219744,0.0028871996870000003,[0.       0.       0.       0.       0.       0.       0.       0.       0.027602 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020176 0.       0.       0.023401 0.       0.       0.       0.       0.665841 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015766 0.023106 0.       0.       0.       0.       0.       0.       0.       0.       0.156719 0.019524 0.       0.021381 0.       0.       0.       0.       0.       0.       0.       0.010761 0.015722 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.001,3,11,TID,30,random
9,0.053971305638737824,0.053971305638737824,0.002911527055,[0.       0.       0.       0.       0.       0.       0.       0.       0.027902 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020395 0.       0.       0.023656 0.       0.       0.       0.       0.673085 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015938 0.023357 0.       0.       0.       0.       0.       0.       0.       0.       0.158424 0.019736 0.       0.021614 0.       0.       0.       0.       0.       0.       0.       0.       0.015893 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],10.0,500,100,0.1,0.001,3,11,TID,30,random
