iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21559760740405398,0.21559760740405398,0.003593412316,[0.032902 0.020097 0.       0.061422 0.051069 0.       0.018836 0.027596 0.       0.044177 0.       0.02832  0.072619 0.051949 0.       0.058996 0.074805 0.       0.       0.       0.018315 0.064422 0.060568 0.       0.       0.142167 0.       0.       0.029934 0.076061 0.065747],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
1,0.20806590870129008,0.20806590870129008,0.003642472802,[0.031556 0.019275 0.       0.058909 0.04898  0.       0.018065 0.026467 0.       0.04237  0.       0.027162 0.069648 0.049824 0.       0.056583 0.071745 0.       0.       0.       0.017566 0.061787 0.05809  0.       0.       0.177257 0.       0.       0.028709 0.07295  0.063057],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
2,0.19900904432560534,0.19900904432560534,0.003700570733,[0.029963 0.018302 0.       0.055935 0.046507 0.       0.017153 0.025131 0.       0.040231 0.       0.025791 0.066131 0.047308 0.       0.053726 0.068122 0.       0.       0.       0.016679 0.058667 0.055157 0.       0.       0.218799 0.       0.       0.027259 0.069267 0.059873],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
3,0.1883245676502116,0.1883245676502116,0.0037678551559999995,[0.028117 0.017175 0.       0.05249  0.043642 0.       0.016096 0.023583 0.       0.037753 0.       0.024202 0.062058 0.044394 0.       0.050417 0.063926 0.       0.       0.       0.015652 0.055053 0.051759 0.       0.       0.266918 0.       0.       0.02558  0.065    0.056185],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
4,0.17600954780990036,0.17600954780990036,0.0038438642,[0.026032 0.015902 0.       0.048598 0.040406 0.       0.014903 0.021835 0.       0.034954 0.       0.022408 0.057457 0.041103 0.       0.046679 0.059187 0.       0.       0.       0.014492 0.050971 0.047922 0.       0.       0.321268 0.       0.       0.023684 0.060181 0.05202 ],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
5,0.17229859420715526,0.17229859420715526,0.0038500929335,[0.026032  0.015902  0.        0.048598  0.040406  0.        0.014903  0.021835  0.        0.034954  0.        0.022408  0.057457  0.041103  0.        0.046679  0.059187  0.        0.        0.        0.014492  0.050971  0.047922  0.        0.        0.321268  0.        0.0180543 0.023684  0.0421267 0.05202  ],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
6,0.15882259374845514,0.15882259374845514,0.003932971859,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.013593 0.019915 0.       0.031881 0.       0.020438 0.052406 0.03749  0.       0.042575 0.053984 0.       0.       0.       0.013218 0.04649  0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.038423 0.047447],[1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
7,0.14136715213092893,0.14136715213092893,0.0038482254270000003,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.031881 0.       0.020438 0.052406 0.03749  0.       0.042575 0.053984 0.       0.       0.       0.013218 0.04649  0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.013593 0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1.],500,100,0.3,0.003,1,19,idID,18,random
8,0.12237921233462254,0.12237921233462254,0.0037593211150000003,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.031881 0.       0.020438 0.052406 0.03749  0.       0.042575 0.053984 0.       0.       0.       0.013218 0.013593 0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
9,0.10779878440120541,0.10779878440120541,0.003719506396,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.031881 0.       0.020438 0.052406 0.03749  0.       0.013218 0.053984 0.       0.       0.       0.       0.013593 0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
10,0.09065797025412042,0.09065797025412042,0.0035197335920000004,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.031881 0.       0.020438 0.013593 0.03749  0.       0.013218 0.053984 0.       0.       0.       0.       0.       0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
11,0.08023130643843872,0.08023130643843872,0.003400449047,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.013593 0.       0.020438 0.       0.03749  0.       0.013218 0.053984 0.       0.       0.       0.       0.       0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
12,0.06838997475257122,0.06838997475257122,0.0032701088750000003,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.       0.       0.020438 0.       0.013593 0.       0.013218 0.053984 0.       0.       0.       0.       0.       0.043709 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
13,0.05597562920738097,0.05597562920738097,0.0031262790410000003,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.       0.       0.020438 0.       0.013593 0.       0.       0.053984 0.       0.       0.       0.       0.       0.013218 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
14,0.044190906814638976,0.044190906814638976,0.0030653830730000002,[0.023744 0.014504 0.       0.044326 0.036854 0.       0.       0.019915 0.       0.       0.       0.020438 0.       0.       0.       0.       0.013593 0.       0.       0.       0.       0.       0.013218 0.       0.       0.380933 0.       0.016467 0.021602 0.       0.047447],[1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.003,1,19,idID,18,random
