iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,TID,True,0.2496914829636224,0.0031489469888362253,10,"[0.02672969 0.0835557  0.21490852 0.04863784 0.18259413 0.12747948
 0.04148037 0.03779271 0.15520253 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,28,0.015395,1000,100,0.001,0.003,1,10,10,TID,2,best
1,TID,True,0.2496672460866447,0.003148480760444399,10,"[0.02672969 0.0835557  0.21490852 0.04863784 0.18274934 0.12747948
 0.04148037 0.03779271 0.15504732 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,34,0.016238,1000,100,0.001,0.003,1,10,10,TID,2,best
2,TID,True,0.24964300994182304,0.003148014998280964,10,"[0.02672969 0.0835557  0.21490852 0.04863784 0.18290438 0.12747948
 0.04148037 0.03779271 0.15489228 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,34,0.015983,1000,100,0.001,0.003,1,10,10,TID,2,best
3,TID,True,0.2496222725786,0.0031474389185101653,10,"[0.02672969 0.0835557  0.21490852 0.04863784 0.18303186 0.127352
 0.04148037 0.03779271 0.15489228 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,33,0.016132,1000,100,0.001,0.003,1,10,10,TID,2,best
4,TID,True,0.24959546779350084,0.003146814824171765,10,"[0.02672969 0.0835557  0.21469361 0.04863784 0.18324677 0.127352
 0.04148037 0.03779271 0.15489228 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,37,0.016101,1000,100,0.001,0.003,1,10,10,TID,2,best
5,TID,True,0.24958579301856523,0.0031467145661279294,10,"[0.02672969 0.0835557  0.21469361 0.04863784 0.18328825 0.127352
 0.04143889 0.03779271 0.15489228 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,29,0.014563,1000,100,0.001,0.003,1,10,10,TID,2,best
6,TID,True,0.2495589656413235,0.0031460910958838674,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18350294 0.127352
 0.04143889 0.03779271 0.15489228 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,29,0.014197,1000,100,0.001,0.003,1,10,10,TID,2,best
7,TID,True,0.24953470567366187,0.003145625799482596,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18365784 0.127352
 0.04143889 0.03779271 0.15473739 0.08161904]",[ 0  1  9 12 16 19 20 24 26 28],100,27,0.01411,1000,100,0.001,0.003,1,10,10,TID,2,best
8,TID,True,0.24952264906267568,0.0031451740381134535,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18373946 0.127352
 0.04143889 0.03779271 0.15473739 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,24,0.013857,1000,100,0.001,0.003,1,10,10,TID,2,best
9,TID,True,0.2494983858035266,0.0031447092070085838,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18389419 0.127352
 0.04143889 0.03779271 0.15458265 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,31,0.01442,1000,100,0.001,0.003,1,10,10,TID,2,best
10,TID,True,0.249474123443592,0.0031442448407348186,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18404878 0.127352
 0.04143889 0.03779271 0.15442807 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,22,0.01373,1000,100,0.001,0.003,1,10,10,TID,2,best
11,TID,True,0.24945335856698359,0.0031436693370437904,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18417613 0.12722465
 0.04143889 0.03779271 0.15442807 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,40,0.014902,1000,100,0.001,0.003,1,10,10,TID,2,best
12,TID,True,0.2494436801612937,0.0031435691792579983,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.18421757 0.12722465
 0.04139745 0.03779271 0.15442807 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,28,0.014124,1000,100,0.001,0.003,1,10,10,TID,2,best
13,TID,True,0.24941941143744278,0.0031431052773505073,10,"[0.02672969 0.0835557  0.21447892 0.04863784 0.184372   0.12722465
 0.04139745 0.03779271 0.15427364 0.08153742]",[ 0  1  9 12 16 19 20 24 26 28],100,27,0.014116,1000,100,0.001,0.003,1,10,10,TID,2,best
